image_name,timestamp,latitude,longitude,altitude
image_16547_1728114733.png,215.30127263069153,-40.10444259643555,35.58403015136719,9.894132614135742
image_16868_1728114737.png,219.60197710990906,-10.028221130371094,35.95427322387695,9.765372276306152
image_17053_1728114739.png,221.90219020843506,-7.648960113525391,32.19738006591797,9.969686508178711
image_17272_1728114742.png,224.49695873260498,-8.323037147521973,22.339277267456055,9.943177223205566
image_17462_1728114744.png,226.80257964134216,-4.2907562255859375,23.604963302612305,9.99141788482666
image_17611_1728114746.png,228.70272040367126,-2.0455243587493896,27.614925384521484,9.988258361816406
image_17809_1728114749.png,231.00823545455933,1.8707760572433472,29.43570327758789,10.009065628051758
image_18045_1728114752.png,234.00178170204163,16.817882537841797,28.9749813079834,9.922821998596191
image_18225_1728114754.png,236.10199666023254,19.92193603515625,31.586570739746094,10.044849395751953
image_18443_1728114756.png,238.29672718048096,19.729671478271484,36.70787048339844,10.068449974060059
image_18684_1728114758.png,240.7080340385437,21.710023880004883,33.38467788696289,10.093810081481934
image_18993_1728114762.png,244.00569200515747,21.968700408935547,13.102852821350098,9.974886894226074
image_19234_1728114765.png,247.10459923744202,36.935176849365234,12.853555679321289,10.038127899169922
image_19395_1728114767.png,249.09946179389954,38.3135986328125,16.673566818237305,10.14598274230957
image_19536_1728114769.png,251.00443243980408,36.781166076660156,20.66017723083496,10.142443656921387
image_19711_1728114771.png,253.3014748096466,32.14254379272461,21.4273738861084,10.127044677734375
image_19965_1728114773.png,255.69877314567566,33.59817123413086,17.077619552612305,10.115013122558594
image_20184_1728114776.png,258.30858755111694,34.23577880859375,7.227540016174316,10.083229064941406
image_20358_1728114778.png,260.6132378578186,30.155731201171875,5.641083717346191,10.15241527557373
image_20531_1728114780.png,262.7030553817749,25.415117263793945,7.043574810028076,10.119782447814941
image_20691_1728114782.png,264.7084186077118,22.05388069152832,9.616042137145996,10.123795509338379
image_20864_1728114784.png,266.81745195388794,18.41390609741211,11.203153610229492,10.122279167175293
image_21083_1728114787.png,269.41763043403625,8.308658599853516,11.004469871520996,10.04983139038086
image_21424_1728114790.png,272.9063558578491,9.896204948425293,-8.956995964050293,9.890913009643555
image_21596_1728114792.png,274.7997622489929,12.505600929260254,-11.982528686523438,10.057771682739258
image_21811_1728114795.png,277.40970277786255,22.640317916870117,-11.7015380859375,10.017539024353027
image_21998_1728114797.png,279.70514726638794,24.213279724121094,-15.569132804870605,10.051765441894531
image_22210_1728114800.png,282.22191882133484,21.82523536682129,-24.681785583496094,9.995804786682129
image_22397_1728114802.png,284.8052830696106,21.83257293701172,-35.67938232421875,9.980753898620605
